workload,format,width,offset,ext_offset,trial,eoc,ret,golden_ret,class,se_a,se_b,mac_acc,rs1,rs2,op,fmt_hw,inflight,rd,id
bitnet_tinyllm,mxint8,-9,0,250,0,1,23,23,normal,127,127,0,4244701685,4245092613,0,4,0,0,4
bitnet_tinyllm,mxint8,-9,0,300,0,1,23,23,normal,127,127,0,4244701685,4245092613,0,4,0,0,4
bitnet_tinyllm,mxint8,-9,0,350,0,1,23,23,normal,127,127,0,4244701685,4245092613,0,4,0,0,4
bitnet_tinyllm,mxint8,-9,0,400,0,1,23,23,normal,127,127,0,4244701685,4245092613,0,4,0,0,4
bitnet_tinyllm,mxint8,-9,0,450,0,1,23,23,normal,127,127,0,4244701685,4245092613,0,4,0,0,4
bitnet_tinyllm,mxint8,-9,0,500,0,1,23,23,normal,127,127,0,4244701685,4245092613,0,4,0,0,4
bitnet_tinyllm,mxint8,-10,0,50,0,1,23,23,normal,127,127,0,4244701685,4245092613,0,4,0,0,4
bitnet_tinyllm,mxint8,-10,0,100,0,1,23,23,normal,127,127,0,4244701685,4245092613,0,4,0,0,4
bitnet_tinyllm,mxint8,-10,0,150,0,1,23,23,normal,127,127,0,4244701685,4245092613,0,4,0,0,4
bitnet_tinyllm,mxint8,-10,0,200,0,1,23,23,normal,127,127,0,4244701685,4245092613,0,4,0,0,4
bitnet_tinyllm,mxint8,-10,0,250,0,1,23,23,normal,127,127,0,4244701685,4245092613,0,4,0,0,4
bitnet_tinyllm,mxint8,-10,0,300,0,1,23,23,normal,127,127,0,4244701685,4245092613,0,4,0,0,4
bitnet_tinyllm,mxint8,-10,0,350,0,1,23,23,normal,127,127,0,4244701685,4245092613,0,4,0,0,4
bitnet_tinyllm,mxint8,-10,0,400,0,1,23,23,normal,127,127,0,4244701685,4245092613,0,4,0,0,4
bitnet_tinyllm,mxint8,-10,0,450,0,1,23,23,normal,127,127,0,4244701685,4245092613,0,4,0,0,4
bitnet_tinyllm,mxint8,-10,0,500,0,1,23,23,normal,127,127,0,4244701685,4245092613,0,4,0,0,4
