workload,format,vccint,trial,eoc,ret,golden_ret,class,xor,bits_diff,se_a,se_b,mac_acc,rs1,rs2,op,fmt_hw,inflight,rd,id
bitnet_tinyllm,mxlog8_logdom,0.67,1,1,127,2,fault,125,6,255,0,255,255,255,0,0,0,0,0
bitnet_tinyllm,mxlog8_logdom,0.67,2,1,127,2,fault,125,6,255,0,255,255,255,0,0,0,0,0
bitnet_tinyllm,mxlog8_logdom,0.66,0,1,127,2,fault,125,6,255,0,1128481791,255,255,0,0,0,0,0
bitnet_tinyllm,mxlog8_logdom,0.66,1,1,127,2,fault,125,6,255,0,1128481791,255,255,0,0,0,0,0
bitnet_tinyllm,mxlog8_logdom,0.66,2,1,127,2,fault,125,6,255,0,1128481791,255,255,0,0,0,0,0
bitnet_tinyllm,mxlog8_logdom,0.65,0,1,767,2,fault,765,8,255,136,1112165119,623191551,623191551,8,1,0,0,4
bitnet_tinyllm,mxlog8_logdom,0.65,1,1,767,2,fault,765,8,255,136,1111638783,623193599,623191551,8,1,0,8,4
bitnet_tinyllm,mxlog8_logdom,0.65,2,1,767,2,fault,765,8,255,136,1111638783,623191551,623191551,8,1,0,8,4
bitnet_tinyllm,mxlog8_logdom,0.64,0,1,767,2,fault,765,8,255,136,168430335,757935615,757935615,8,1,0,8,4
bitnet_tinyllm,mxlog8_logdom,0.64,1,1,767,2,fault,765,8,255,136,168430335,757935615,757935615,8,1,0,8,4
bitnet_tinyllm,mxlog8_logdom,0.64,2,1,767,2,fault,765,8,255,136,168430335,757935615,757935615,8,1,0,8,4
bitnet_tinyllm,mxlog8_logdom,0.63,0,1,2147483647,2,dead,-1,-1,255,255,4294967295,4294967295,4294967295,15,7,1,31,7
bitnet_tinyllm,mxlog8_logdom,0.63,1,1,2147483647,2,dead,-1,-1,255,255,4294967295,4294967295,4294967295,15,7,1,31,7
bitnet_tinyllm,mxlog8_logdom,0.63,2,1,2147483647,2,dead,-1,-1,255,255,4294967295,4294967295,4294967295,15,7,1,31,7
