format,vccint,trial,eoc,ret,golden_ret,class,xor,bits_diff,se_a,se_b,mac_acc,rs1,rs2,op,fmt_hw,inflight,rd,id
mxlog8_logdom,0.72,1,0,0,0,crash,-1,-1,127,127,0,0,0,0,0,0,0,0
mxlog8_logdom,0.72,2,0,0,0,crash,-1,-1,127,127,0,0,0,0,0,0,0,0
mxlog8_logdom,0.71,0,0,0,0,crash,-1,-1,107,225,0,2139062143,1988001663,8,5,1,0,7
mxlog8_logdom,0.71,1,0,0,0,crash,-1,-1,107,225,0,2139062143,1988001663,8,5,1,0,7
mxlog8_logdom,0.71,2,0,0,0,crash,-1,-1,107,225,0,2139062143,1988001663,8,5,1,0,7
mxlog8_logdom,0.7,0,0,0,0,crash,-1,-1,232,224,0,2139062143,1987999358,8,5,1,0,7
mxlog8_logdom,0.7,1,0,0,0,crash,-1,-1,232,224,0,2139062143,1987999358,8,5,1,0,7
mxlog8_logdom,0.7,2,0,0,0,crash,-1,-1,232,224,0,2139062143,1987999358,8,5,1,0,7
mxlog8_logdom,0.69,0,0,96,0,crash,-1,-1,226,32,131778,1061109759,875968254,0,4,0,0,1
mxlog8_logdom,0.69,1,0,96,0,crash,-1,-1,226,32,131266,1061109759,909522686,0,4,0,0,1
mxlog8_logdom,0.69,2,0,96,0,crash,-1,-1,226,32,131778,1061109759,909522686,0,4,0,0,1
mxlog8_logdom,0.68,0,1,126,0,fault,126,6,255,0,253,253,253,0,0,0,0,0
mxlog8_logdom,0.68,1,1,126,0,fault,126,6,253,0,253,253,255,0,0,0,0,0
mxlog8_logdom,0.68,2,1,126,0,fault,126,6,253,0,253,253,253,0,0,0,0,0
mxlog8_logdom,0.67,0,1,127,0,fault,127,7,255,0,255,255,255,0,0,0,0,0
mxlog8_logdom,0.67,1,1,127,0,fault,127,7,255,0,255,255,255,0,0,0,0,0
mxlog8_logdom,0.67,2,1,127,0,fault,127,7,255,0,255,255,255,0,0,0,0,0
mxlog8_logdom,0.66,0,1,127,0,fault,127,7,255,0,1128481791,255,255,0,0,0,0,1
mxlog8_logdom,0.66,1,1,127,0,fault,127,7,255,0,1128481791,255,255,0,0,0,0,0
mxlog8_logdom,0.66,2,1,127,0,fault,127,7,255,0,1128481791,255,255,0,0,0,0,0
mxlog8_logdom,0.65,0,1,255,0,fault,255,8,255,160,1246382847,623717887,606348543,0,4,0,0,5
mxlog8_logdom,0.65,1,1,255,0,fault,255,8,255,160,1111640831,623191551,606348543,0,4,0,0,5
mxlog8_logdom,0.65,2,1,255,0,fault,255,8,255,160,1111640831,623191551,606348543,0,4,0,0,5
mxlog8_logdom,0.64,0,1,255,0,fault,255,8,255,224,168430335,757935615,610542847,0,4,1,0,5
mxlog8_logdom,0.64,1,1,255,0,fault,255,8,255,224,168430335,757935615,610559231,0,4,1,0,5
mxlog8_logdom,0.64,2,1,255,0,fault,255,8,255,224,168430335,757935615,1684301055,0,4,1,0,5
mxlog8_logdom,0.63,0,1,2147483647,0,dead,-1,-1,255,255,4294967295,4294967295,4294967295,15,7,1,31,7
mxlog8_logdom,0.63,1,1,2147483647,0,dead,-1,-1,255,255,4294967295,4294967295,4294967295,15,7,1,31,7
mxlog8_logdom,0.63,2,1,2147483647,0,dead,-1,-1,255,255,4294967295,4294967295,4294967295,15,7,1,31,7
